
  +0x0320: raw=0x00000118  <<6|base->0x010000004600 = va=0x10000000000+0x4600
  +0x0324: raw=0x0000011a  <<6|base->0x010000004680 = va=0x10000000000+0x4680
  +0x0328: raw=0x0000011c  <<6|base->0x010000004700 = va=0x10000000000+0x4700
  +0x032c: raw=0x0000011e  <<6|base->0x010000004780 = va=0x10000000000+0x4780
  +0x0330: raw=0x00000120  <<6|base->0x010000004800 = va=0x10000000000+0x4800
  +0x0334: raw=0x00000122  <<6|base->0x010000004880 = va=0x10000000000+0x4880
  +0x0338: raw=0x00000126  <<6|base->0x010000004980 = va=0x10000000000+0x4980
  +0x033c: raw=0x00000128  <<6|base->0x010000004a00 = va=0x10000000000+0x4a00
  +0x0340: raw=0x0000012a  <<6|base->0x010000004a80 = va=0x10000000000+0x4a80
  +0x0344: raw=0x0000012c  <<6|base->0x010000004b00 = va=0x10000000000+0x4b00
  +0x0348: raw=0x0000012e  <<6|base->0x010000004b80 = va=0x10000000000+0x4b80
  +0x034c: raw=0x00000130  <<6|base->0x010000004c00 = va=0x10000000000+0x4c00
  +0x0350: raw=0x00000134  <<6|base->0x010000004d00 = va=0x10000000000+0x4d00
  +0x0354: raw=0x00000136  <<6|base->0x010000004d80 = va=0x10000000000+0x4d80
  +0x0358: raw=0x00000138  <<6|base->0x010000004e00 = va=0x10000000000+0x4e00
  +0x035c: raw=0x0000013a  <<6|base->0x010000004e80 = va=0x10000000000+0x4e80
  +0x0384: raw=0x0000035b  <<6|base->0x01000000d6c0 = va=0x10000000000+0xd6c0
  +0x03c0: raw=0x000000c0  <<6|base->0x010000003000 = va=0x10000000000+0x3000
  +0x0480: raw=0x00000080  <<6|base->0x010000002000 = va=0x10000000000+0x2000
  +0x0500: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000

=== BO 0x10000088000 (bo_sigusr1_h0_va10000088000_cpu107080000_sz74000.hex) shader-ptr candidates ===
  +0x00d8: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x015c: raw=0x0000000a  <<6|base->0x010000000280 = va=0x10000000000+0x280
  +0x0164: raw=0x0000000e  <<6|base->0x010000000380 = va=0x10000000000+0x380
  +0x016c: raw=0x00000010  <<6|base->0x010000000400 = va=0x10000000000+0x400
  +0x0174: raw=0x00000012  <<6|base->0x010000000480 = va=0x10000000000+0x480
  +0x017c: raw=0x00000012  <<6|base->0x010000000480 = va=0x10000000000+0x480
  +0x0184: raw=0x00000012  <<6|base->0x010000000480 = va=0x10000000000+0x480
  +0x0228: raw=0x00000086  <<6|base->0x010000002180 = va=0x10000000000+0x2180
  +0x0418: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x044c: raw=0x00000203  <<6|base->0x0100000080c0 = va=0x10000000000+0x80c0
  +0x0458: raw=0x00000200  <<6|base->0x010000008000 = va=0x10000000000+0x8000
  +0x0468: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x0488: raw=0x00000080  <<6|base->0x010000002000 = va=0x10000000000+0x2000
  +0x0494: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x04c8: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x04e0: raw=0x00000200  <<6|base->0x010000008000 = va=0x10000000000+0x8000
  +0x04f8: raw=0x00000217  <<6|base->0x0100000085c0 = va=0x10000000000+0x85c0
  +0x0544: raw=0x00000124  <<6|base->0x010000004900 = va=0x10000000000+0x4900
  +0x054c: raw=0x00000210  <<6|base->0x010000008400 = va=0x10000000000+0x8400
  +0x055c: raw=0x0000003b  <<6|base->0x010000000ec0 = va=0x10000000000+0xec0
  +0x05a4: raw=0x00000022  <<6|base->0x010000000880 = va=0x10000000000+0x880
  +0x05ac: raw=0x00000104  <<6|base->0x010000004100 = va=0x10000000000+0x4100
  +0x05c0: raw=0x00000210  <<6|base->0x010000008400 = va=0x10000000000+0x8400
  +0x0650: raw=0x00000309  <<6|base->0x01000000c240 = va=0x10000000000+0xc240
  +0x0664: raw=0x00000178  <<6|base->0x010000005e00 = va=0x10000000000+0x5e00
  +0x0678: raw=0x000000bb  <<6|base->0x010000002ec0 = va=0x10000000000+0x2ec0
  +0x0694: raw=0x00000051  <<6|base->0x010000001440 = va=0x10000000000+0x1440
  +0x06b0: raw=0x00000026  <<6|base->0x010000000980 = va=0x10000000000+0x980
  +0x06cc: raw=0x00000014  <<6|base->0x010000000500 = va=0x10000000000+0x500
  +0x06e0: raw=0x00000009  <<6|base->0x010000000240 = va=0x10000000000+0x240
  +0x06f4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0708: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x073c: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x07d0: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0840: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x086c: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x0900: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x090c: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0990: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x09a8: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x09ec: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x09f8: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x0a18: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x0ac0: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0ad8: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x0b1c: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0b28: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0bc0: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0bd8: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x0c1c: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0c28: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x0c48: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x0d18: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0d30: raw=0x00000007  <<6|base->0x0100000001c0 = va=0x10000000000+0x1c0
  +0x0d88: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0d94: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0da0: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0dd4: raw=0x00000207  <<6|base->0x0100000081c0 = va=0x10000000000+0x81c0
  +0x0e90: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100
  +0x0f14: raw=0x00000184  <<6|base->0x010000006100 = va=0x10000000000+0x6100

=== BO 0x10000100000 (bo_sigusr1_h0_va10000100000_cpu10256c000_sz8000.hex) shader-ptr candidates ===
  +0x0004: raw=0x0000006f  <<6|base->0x010000001bc0 = va=0x10000000000+0x1bc0
  +0x0034: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x003c: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x00a4: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000

=== BO 0x10000110000 (bo_sigusr1_h0_va10000110000_cpu102574000_sz8000.hex) shader-ptr candidates ===
  +0x0004: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x000c: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x0124: raw=0x00000340  <<6|base->0x01000000d000 = va=0x10000000000+0xd000
  +0x0144: raw=0x0000035b  <<6|base->0x01000000d6c0 = va=0x10000000000+0xd6c0
  +0x0164: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x0168: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x016c: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x0304: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x030c: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x0424: raw=0x00000340  <<6|base->0x01000000d000 = va=0x10000000000+0xd000
  +0x0444: raw=0x0000035b  <<6|base->0x01000000d6c0 = va=0x10000000000+0xd6c0
  +0x0464: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x0604: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x0824: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x0874: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x08c4: raw=0x0000006f  <<6|base->0x010000001bc0 = va=0x10000000000+0x1bc0

=== BO 0x10000120000 (bo_sigusr1_h0_va10000120000_cpu1070f4000_sz8000.hex) shader-ptr candidates ===
  +0x000c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x001c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0024: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x006c: raw=0x00000008  <<6|base->0x010000000200 = va=0x10000000000+0x200
  +0x009c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80

=== BO 0x10000130000 (bo_sigusr1_h0_va10000130000_cpu1070fc000_sz8000.hex) shader-ptr candidates ===
  +0x000c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x001c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0024: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0040: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x005c: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x0078: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x0094: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x00b0: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x00d0: raw=0x00000007  <<6|base->0x0100000001c0 = va=0x10000000000+0x1c0
  +0x00d8: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x00fc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01fc: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x024c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x025c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0264: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0280: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x029c: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x02b8: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x02d4: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x02f0: raw=0x0000001a  <<6|base->0x010000000680 = va=0x10000000000+0x680
  +0x0310: raw=0x00000007  <<6|base->0x0100000001c0 = va=0x10000000000+0x1c0
  +0x0318: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x033c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x043c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x048c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x049c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x04a4: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x04c0: raw=0x00000017  <<6|base->0x0100000005c0 = va=0x10000000000+0x5c0
  +0x04dc: raw=0x00000017  <<6|base->0x0100000005c0 = va=0x10000000000+0x5c0
  +0x04f8: raw=0x00000017  <<6|base->0x0100000005c0 = va=0x10000000000+0x5c0
  +0x0514: raw=0x00000017  <<6|base->0x0100000005c0 = va=0x10000000000+0x5c0
  +0x0530: raw=0x0000004b  <<6|base->0x0100000012c0 = va=0x10000000000+0x12c0
  +0x055c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0618: raw=0x0000000e  <<6|base->0x010000000380 = va=0x10000000000+0x380
  +0x0644: raw=0x0000004b  <<6|base->0x0100000012c0 = va=0x10000000000+0x12c0
  +0x0654: raw=0x0000002a  <<6|base->0x010000000a80 = va=0x10000000000+0xa80
  +0x0670: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100

=== BO 0x10000140000 (bo_sigusr1_h0_va10000140000_cpu107104000_sz100000.hex) shader-ptr candidates ===
  +0x0000: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000
  +0x0004: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000

=== BO 0x10000248000 (bo_sigusr1_h0_va10000248000_cpu10720c000_sz8000.hex) shader-ptr candidates ===
  +0x0484: raw=0x0000035b  <<6|base->0x01000000d6c0 = va=0x10000000000+0xd6c0

=== BO 0x18000 (bo_sigusr1_h0_va18000_cpu1023dc000_sz8000.hex) shader-ptr candidates ===
  +0x0020: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000
  +0x004c: raw=0x00000300  <<6|base->0x01000000c000 = va=0x10000000000+0xc000
  +0x0054: raw=0x00000200  <<6|base->0x010000008000 = va=0x10000000000+0x8000
  +0x005c: raw=0x00000200  <<6|base->0x010000008000 = va=0x10000000000+0x8000
  +0x0068: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x006c: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40

=== BO 0x48000 (bo_sigusr1_h0_va48000_cpu107204000_sz8000.hex) shader-ptr candidates ===
  +0x0000: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000

=== BO 0x58000 (bo_sigusr1_h0_va58000_cpu107234000_sz8000.hex) shader-ptr candidates ===
  +0x002c: raw=0x00000008  <<6|base->0x010000000200 = va=0x10000000000+0x200
  +0x0050: raw=0x00000200  <<6|base->0x010000008000 = va=0x10000000000+0x8000
  +0x0068: raw=0x00000080  <<6|base->0x010000002000 = va=0x10000000000+0x2000

=== BO 0x68000 (bo_sigusr1_h0_va68000_cpu10723c000_sz88e0.hex) shader-ptr candidates ===
  +0x0908: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
